edge_kind	source	target	source_file	target_file	source_line	target_line	edge_line
calls	class:UIColor	enum_member:TextFormatStrategy::uppercased	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRColorHex.swift	JobsByPods/JobsSwiftBaseTools@Pods/TextInputStrategies.swift	12	18	14
calls	method:BRiOS12SafePickerReload::reload	function:br_on_main_async	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRiOS12SafePickerReload.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRDispatch.swift	14	12	15
calls	method:BRAreaPicker::buildContentView	method:BRAreaPicker::applyPendingSelectionIfNeeded	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	42	175	50
calls	method:BRAreaPicker::pickerView	method:BRiOS12SafePickerReload::reload	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRiOS12SafePickerReload.swift	106	14	119
calls	method:BRAreaPicker::pickerView	method:BRiOS12SafePickerReload::reload	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRiOS12SafePickerReload.swift	106	14	120
calls	method:BRAreaPicker::pickerView	method:BRiOS12SafePickerReload::reload	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRiOS12SafePickerReload.swift	106	14	133
calls	method:BRAreaPicker::pickerView	function:br_on_main_async	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRDispatch.swift	106	12	139
calls	method:BRAreaPicker::pickerView	method:BRAreaPicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	106	200	141
calls	method:BRAreaPicker::pickerView	method:BRAreaPicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	106	200	142
calls	method:BRAreaPicker::pickerView	function:contains	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	TODO/Unity/xcode_effectTest/Il2CppOutputProject/IL2CPP/external/mono/mono/metadata/w32file-unix-glob.c	106	214	146
calls	method:BRAreaPicker::pickerView	method:BRAreaPicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	106	200	155
calls	method:BRAreaPicker::pickerView	function:contains	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	TODO/Unity/xcode_effectTest/Il2CppOutputProject/IL2CPP/external/mono/mono/metadata/w32file-unix-glob.c	106	214	155
calls	method:BRAreaPicker::pickerView	method:BRAreaPicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	106	200	158
calls	method:BRAreaPicker::pickerView	function:contains	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	TODO/Unity/xcode_effectTest/Il2CppOutputProject/IL2CPP/external/mono/mono/metadata/w32file-unix-glob.c	106	214	158
calls	method:BRAreaPicker::pickerView	method:BRAreaPicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	106	200	165
calls	method:BRAreaPicker::pickerView	function:contains	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	TODO/Unity/xcode_effectTest/Il2CppOutputProject/IL2CPP/external/mono/mono/metadata/w32file-unix-glob.c	106	214	165
calls	method:BRAreaPicker::pickerView	method:BRAreaPicker::confirmSelection	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	106	59	170
calls	method:BRAreaPicker::applyPendingSelectionIfNeeded	method:BRiOS12SafePickerReload::reload	JobsByPods/BRPickerViewSwift@Pods/Picker/BRAreaPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRiOS12SafePickerReload.swift	175	14	196
calls	method:BRDatePicker::buildContentView	method:BRDatePicker::configureData	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	39	68	40
calls	method:BRDatePicker::buildContentView	method:BRDatePicker::preselect	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	39	91	45
calls	method:BRDatePicker::buildContentView	method:BRDatePicker::numberOfComponents	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	39	137	48
calls	method:BRDatePicker::confirmSelection	method:BRDatePicker::makeDate	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	55	114	59
calls	method:BRDatePicker::configureData	method:BRDatePicker::rebuildDays	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	68	79	76
calls	method:BRDatePicker::preselect	function:BRDatePicker::preselect::sel	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	91	97	101
calls	method:BRDatePicker::preselect	function:BRDatePicker::preselect::sel	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	91	97	102
calls	method:BRDatePicker::preselect	method:BRDatePicker::rebuildDays	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	91	79	103
calls	method:BRDatePicker::preselect	method:BRiOS12SafePickerReload::reload	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRiOS12SafePickerReload.swift	91	14	104
calls	method:BRDatePicker::preselect	function:BRDatePicker::preselect::sel	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	91	97	105
calls	method:BRDatePicker::preselect	function:BRDatePicker::preselect::sel	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	91	97	107
calls	method:BRDatePicker::preselect	function:BRDatePicker::preselect::sel	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	91	97	108
calls	method:BRDatePicker::preselect	function:BRDatePicker::preselect::sel	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	91	97	110
calls	method:BRDatePicker::makeDate	function:BRDatePicker::makeDate::s	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	114	117	121
calls	method:BRDatePicker::makeDate	function:BRDatePicker::makeDate::s	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	114	117	122
calls	method:BRDatePicker::makeDate	function:BRDatePicker::makeDate::s	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	114	117	123
calls	method:BRDatePicker::makeDate	function:BRDatePicker::makeDate::s	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	114	117	125
calls	method:BRDatePicker::makeDate	function:BRDatePicker::makeDate::s	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	114	117	126
calls	method:BRDatePicker::makeDate	function:BRDatePicker::makeDate::s	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	114	117	129
calls	method:BRDatePicker::pickerView	method:BRDatePicker::rebuildDays	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	182	79	195
calls	method:BRDatePicker::pickerView	function:br_on_main_async	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRDispatch.swift	182	12	200
calls	method:BRDatePicker::pickerView	method:BRiOS12SafePickerReload::reload	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRiOS12SafePickerReload.swift	182	14	204
calls	method:BRDatePicker::pickerView	method:BRDatePicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	182	240	211
calls	method:BRDatePicker::pickerView	method:BRDatePicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	182	240	212
calls	method:BRDatePicker::pickerView	function:contains	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	TODO/Unity/xcode_effectTest/Il2CppOutputProject/IL2CPP/external/mono/mono/metadata/w32file-unix-glob.c	182	214	216
calls	method:BRDatePicker::pickerView	method:BRDatePicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	182	240	224
calls	method:BRDatePicker::pickerView	method:BRDatePicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	182	240	225
calls	method:BRDatePicker::pickerView	function:contains	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	TODO/Unity/xcode_effectTest/Il2CppOutputProject/IL2CPP/external/mono/mono/metadata/w32file-unix-glob.c	182	214	229
calls	method:BRDatePicker::pickerView	method:BRDatePicker::confirmSelection	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRDatePicker.swift	182	55	235
calls	method:BRHourMinutePicker::pickerView	function:br_on_main_async	JobsByPods/BRPickerViewSwift@Pods/Picker/BRHourMinutePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRDispatch.swift	97	12	104
calls	method:BRHourMinutePicker::pickerView	method:BRHourMinutePicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRHourMinutePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRHourMinutePicker.swift	97	121	106
calls	method:BRHourMinutePicker::pickerView	method:BRHourMinutePicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRHourMinutePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRHourMinutePicker.swift	97	121	107
calls	method:BRHourMinutePicker::pickerView	function:contains	JobsByPods/BRPickerViewSwift@Pods/Picker/BRHourMinutePicker.swift	TODO/Unity/xcode_effectTest/Il2CppOutputProject/IL2CPP/external/mono/mono/metadata/w32file-unix-glob.c	97	214	111
calls	method:BRHourMinutePicker::pickerView	method:BRHourMinutePicker::confirmSelection	JobsByPods/BRPickerViewSwift@Pods/Picker/BRHourMinutePicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRHourMinutePicker.swift	97	48	116
calls	method:BRMonthDayPicker::buildContentView	method:BRMonthDayPicker::rebuildDays	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	30	66	33
calls	method:BRMonthDayPicker::buildContentView	method:BRiOS12SafePickerReload::reload	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRiOS12SafePickerReload.swift	30	14	38
calls	method:BRMonthDayPicker::pickerView	method:BRMonthDayPicker::rebuildDays	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	94	66	103
calls	method:BRMonthDayPicker::pickerView	method:BRiOS12SafePickerReload::reload	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRiOS12SafePickerReload.swift	94	14	104
calls	method:BRMonthDayPicker::pickerView	function:br_on_main_async	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRDispatch.swift	94	12	110
calls	method:BRMonthDayPicker::pickerView	method:BRMonthDayPicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	94	142	112
calls	method:BRMonthDayPicker::pickerView	method:BRMonthDayPicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	94	142	113
calls	method:BRMonthDayPicker::pickerView	function:contains	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	TODO/Unity/xcode_effectTest/Il2CppOutputProject/IL2CPP/external/mono/mono/metadata/w32file-unix-glob.c	94	214	117
calls	method:BRMonthDayPicker::pickerView	method:BRMonthDayPicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	94	142	126
calls	method:BRMonthDayPicker::pickerView	method:BRMonthDayPicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	94	142	127
calls	method:BRMonthDayPicker::pickerView	function:contains	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	TODO/Unity/xcode_effectTest/Il2CppOutputProject/IL2CPP/external/mono/mono/metadata/w32file-unix-glob.c	94	214	131
calls	method:BRMonthDayPicker::pickerView	method:BRMonthDayPicker::confirmSelection	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMonthDayPicker.swift	94	47	137
calls	method:BRMultiColumnPicker::bySelectedRows	method:JobsTaskExecutionSequence::map	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMultiColumnPicker.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskExecutionSequence.swift	27	85	30
calls	method:BRMultiColumnPicker::buildContentView	method:BRMultiColumnPicker::numberOfComponents	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMultiColumnPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMultiColumnPicker.swift	37	62	44
calls	method:BRMultiColumnPicker::confirmSelection	function:contains	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMultiColumnPicker.swift	TODO/Unity/xcode_effectTest/Il2CppOutputProject/IL2CPP/external/mono/mono/metadata/w32file-unix-glob.c	50	214	55
calls	method:BRMultiColumnPicker::pickerView	function:br_on_main_async	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMultiColumnPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRDispatch.swift	76	12	84
calls	method:BRMultiColumnPicker::pickerView	method:BRMultiColumnPicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMultiColumnPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMultiColumnPicker.swift	76	101	86
calls	method:BRMultiColumnPicker::pickerView	method:BRMultiColumnPicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMultiColumnPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMultiColumnPicker.swift	76	101	87
calls	method:BRMultiColumnPicker::pickerView	function:contains	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMultiColumnPicker.swift	TODO/Unity/xcode_effectTest/Il2CppOutputProject/IL2CPP/external/mono/mono/metadata/w32file-unix-glob.c	76	214	91
calls	method:BRMultiColumnPicker::pickerView	method:BRMultiColumnPicker::confirmSelection	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMultiColumnPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRMultiColumnPicker.swift	76	50	96
calls	method:BRStringPicker::confirmSelection	enum_member:APIResponse::CodingKeys::data	JobsByPods/BRPickerViewSwift@Pods/Picker/BRStringPicker.swift	JobsByPods/JobsNetworking@Pods/Core/APIResponse.swift	31	26	34
calls	method:BRStringPicker::pickerView	enum_member:APIResponse::CodingKeys::data	JobsByPods/BRPickerViewSwift@Pods/Picker/BRStringPicker.swift	JobsByPods/JobsNetworking@Pods/Core/APIResponse.swift	41	26	46
calls	method:BRStringPicker::pickerView	function:br_on_main_async	JobsByPods/BRPickerViewSwift@Pods/Picker/BRStringPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Extensions/BRDispatch.swift	51	12	55
calls	method:BRStringPicker::pickerView	method:BRStringPicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRStringPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRStringPicker.swift	51	66	57
calls	method:BRStringPicker::pickerView	method:BRStringPicker::applyRowColor	JobsByPods/BRPickerViewSwift@Pods/Picker/BRStringPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRStringPicker.swift	51	66	58
calls	method:BRStringPicker::pickerView	method:BRStringPicker::confirmSelection	JobsByPods/BRPickerViewSwift@Pods/Picker/BRStringPicker.swift	JobsByPods/BRPickerViewSwift@Pods/Picker/BRStringPicker.swift	51	31	61
calls	class:BRPickerPanel	method:BRPickerPanel::applyTheme	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerPanel.swift	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerPanel.swift	12	47	42
calls	method:BRPickerPanel::embed	method:JobsTaskExecutionSequence::forEach	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerPanel.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskExecutionSequence.swift	78	115	79
calls	method:BRPickerPanel::present	method:BRPickerPanel::defaultHostView	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerPanel.swift	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerPanel.swift	90	168	91
calls	method:BRPickerPanel::present	method:BRPickerPanel::layoutPanelSubviews	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerPanel.swift	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerPanel.swift	90	144	114
calls	method:BRPickerPanel::layoutSubviews	method:BRPickerPanel::layoutSubviews	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerPanel.swift	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerPanel.swift	154	154	155
calls	method:BRPickerPanel::layoutSubviews	method:BRPickerPanel::present	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerPanel.swift	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerPanel.swift	154	90	160
calls	method:BRPickerPanel::tapMask	method:BRPickerPanel::dismiss	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerPanel.swift	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerPanel.swift	164	119	165
calls	method:BRPickerPanel::defaultHostView	method:JobsTaskExecutionSequence::first	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerPanel.swift	JobsByPods/JobsSwiftTaskCenter@Pods/JobsTaskExecutionSequence.swift	168	121	172
calls	method:BRPickerToolbar::layoutSubviews	method:BRPickerToolbar::layoutSubviews	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerToolbar.swift	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerToolbar.swift	40	40	41
calls	method:BRPickerToolbar::tapCancel	method:UIView::onCancel	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerToolbar.swift	JobsByPods/JobsByUIKit@Pods/iOS.SDK/UIView/UIView+回调@确认和取消.swift	48	53	48
calls	method:BRPickerToolbar::tapConfirm	method:UIView::onConfirm	JobsByPods/BRPickerViewSwift@Pods/UI/BRPickerToolbar.swift	JobsByPods/JobsByUIKit@Pods/iOS.SDK/UIView/UIView+回调@确认和取消.swift	49	47	49
calls	method:JXSegmentedTitleDataSource::byDynamicConfiguration	method:Array::build	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedDataSource/JXSegmentedTitleDataSource.swift	JobsByPods/JobsSwiftStandardLibrary@Pods/容器/Array.swift	143	51	146
calls	method:JXSegmentedListContainerView::byIndexChange	method:JXSegmentedListContainerView::jx_currentIndexFromContentOffset	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	102	158	108
calls	method:JXSegmentedListContainerView::byIndexChange	method:NotificationCenter::on	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	JobsByPods/JobsByUIKit@Pods/iOS.SDK/NSObject/NSObject+通知.swift	102	166	119
calls	method:JXSegmentedListContainerView::byIndexChange	method:JXSegmentedListContainerView::jx_reportIfNeeded	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	102	167	122
calls	method:JXSegmentedListContainerView::jx_reportIfNeeded	method:JXSegmentedListContainerView::jx_currentIndexFromContentOffset	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	167	158	168
calls	method:_JXScrollDelegateProxy::responds	method:_JXScrollDelegateProxy::responds	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	188	188	189
calls	method:_JXScrollDelegateProxy::scrollViewDidEndDecelerating	method:_JXScrollDelegateProxy::scrollViewDidEndDecelerating	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	197	197	199
calls	method:_JXScrollDelegateProxy::scrollViewDidEndDecelerating	method:JXSegmentedListContainerView::jx_reportIfNeeded	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	197	167	200
calls	method:_JXScrollDelegateProxy::scrollViewDidEndDragging	method:_JXScrollDelegateProxy::scrollViewDidEndDragging	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	203	203	204
calls	method:_JXScrollDelegateProxy::scrollViewDidEndDragging	method:JXSegmentedListContainerView::jx_reportIfNeeded	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	203	167	207
calls	method:_JXScrollDelegateProxy::scrollViewDidEndScrollingAnimation	method:_JXScrollDelegateProxy::scrollViewDidEndScrollingAnimation	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	211	211	212
calls	method:_JXScrollDelegateProxy::scrollViewDidEndScrollingAnimation	method:JXSegmentedListContainerView::jx_reportIfNeeded	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	211	167	214
calls	method:_JXScrollDelegateProxy::scrollViewDidEndScrollingAnimation	method:NSObject::post	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedListContainerView.swift	JobsByPods/JobsByUIKit@Pods/iOS.SDK/NSObject/NSObject+通知.swift	211	196	215
calls	method:JXSegmentedView::byDelegateProxy	method:Array::build	JobsByPods/JobsBy3rdTools@Pods/JXSegmentedView/JXSegmentedView.swift	JobsByPods/JobsSwiftStandardLibrary@Pods/容器/Array.swift	148	51	151
calls	method:MJRefreshNormalHeader::customHeader	method:UserDefaults::string	JobsByPods/JobsBy3rdTools@Pods/MJRefresh/MJRefreshNormalHeader.swift	JobsByPods/JobsSwiftFoundation@Pods/UserDefaults.swift	18	52	28
calls	class:SphereGeometry	method:SphereGeometry::generateSphere	JobsByPods/JobsBy3rdTools@Pods/PNPlayer/SphereGeometry.swift	JobsByPods/JobsBy3rdTools@Pods/PNPlayer/SphereGeometry.swift	17	28	25
calls	method:VideoTextureManager::loadVideo	method:VideoTextureManager::setupDisplayLink	JobsByPods/JobsBy3rdTools@Pods/PNPlayer/VideoTextureManager.swift	JobsByPods/JobsBy3rdTools@Pods/PNPlayer/VideoTextureManager.swift	54	72	67
calls	method:VideoTextureManager::loadVideo	method:VideoTextureManager::setupTimeObserver	JobsByPods/JobsBy3rdTools@Pods/PNPlayer/VideoTextureManager.swift	JobsByPods/JobsBy3rdTools@Pods/PNPlayer/VideoTextureManager.swift	54	78	68
calls	method:VideoTextureManager::loadVideo	method:VideoTextureManager::setupNotifications	JobsByPods/JobsBy3rdTools@Pods/PNPlayer/VideoTextureManager.swift	JobsByPods/JobsBy3rdTools@Pods/PNPlayer/VideoTextureManager.swift	54	88	69
calls	method:VideoTextureManager::updateTexture	method:VideoTextureManager::createTexture	JobsByPods/JobsBy3rdTools@Pods/PNPlayer/VideoTextureManager.swift	JobsByPods/JobsBy3rdTools@Pods/PNPlayer/VideoTextureManager.swift	101	114	110
calls	method:VideoTextureManager::play	method:PlayerCenterImpl::play	JobsByPods/JobsBy3rdTools@Pods/PNPlayer/VideoTextureManager.swift	JobsSwiftBaseConfigDemo/主业务流程/VC/SubVC/Demo@BMPlayer/Model/PlayerCenter.swift	138	35	139
calls	method:VideoTextureManager::togglePlayPause	method:VideoTextureManager::pause	JobsByPods/JobsBy3rdTools@Pods/PNPlayer/VideoTextureManager.swift	JobsByPods/JobsBy3rdTools@Pods/PNPlayer/VideoTextureManager.swift	148	143	150
